key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_HEAVNZ715_01919_SEQ_00","被囚禁在帝國軍駐地EA275006的尊杜族正在向冒險者求助。"
1,"TEXT_HEAVNZ715_01919_SEQ_01","被囚禁的尊杜族希望冒險者從帝國兵身上奪取<hex:022811FF0A>EventItem<hex:F61E8B080103>，然後將自己釋放。在帝國軍駐地EA275006討伐<hex:02280FFF09>BNpcName<hex:F20DBE0103>、<hex:02280FFF09>BNpcName<hex:F20DBF0103>、<hex:02280FFF09>BNpcName<hex:F20DC00103>、<hex:02280FFF09>BNpcName<hex:F20DC10103>和<hex:02280FFF09>BNpcName<hex:F20DC20103>。"
2,"TEXT_HEAVNZ715_01919_SEQ_02","討伐的帝國兵身上沒有<hex:022811FF0A>EventItem<hex:F61E8B080103>。在帝國軍駐地EA275006討伐<hex:02280FFF09>BNpcName<hex:F20DBE0103>、<hex:02280FFF09>BNpcName<hex:F20DBF0103>、<hex:02280FFF09>BNpcName<hex:F20DC00103>、<hex:02280FFF09>BNpcName<hex:F20DC10103>和<hex:02280FFF09>BNpcName<hex:F20DC20103>中的隨便一種，獲取<hex:022811FF0A>EventItem<hex:F61E8B080103>。"
3,"TEXT_HEAVNZ715_01919_SEQ_03","獲得了<hex:022811FF0A>EventItem<hex:F61E8B080103>。在帝國軍駐地EA275006對被囚禁的尊杜族使用<hex:022811FF0A>EventItem<hex:F61E8B080103>。"
4,"TEXT_HEAVNZ715_01919_SEQ_04","釋放了被囚禁的尊杜族。他回到了尊杜集落。前往阿巴拉提亞雲海的尊杜集落，與入口附近的獲救的尊杜族談談。"
5,"TEXT_HEAVNZ715_01919_SEQ_05","和獲救的尊杜族進行了交談。他非常感謝救出自己的冒險者。"
6,"TEXT_HEAVNZ715_01919_SEQ_06",""
7,"TEXT_HEAVNZ715_01919_SEQ_07",""
8,"TEXT_HEAVNZ715_01919_SEQ_08",""
9,"TEXT_HEAVNZ715_01919_SEQ_09",""
10,"TEXT_HEAVNZ715_01919_SEQ_10",""
11,"TEXT_HEAVNZ715_01919_SEQ_11",""
12,"TEXT_HEAVNZ715_01919_SEQ_12",""
13,"TEXT_HEAVNZ715_01919_SEQ_13",""
14,"TEXT_HEAVNZ715_01919_SEQ_14",""
15,"TEXT_HEAVNZ715_01919_SEQ_15",""
16,"TEXT_HEAVNZ715_01919_SEQ_16",""
17,"TEXT_HEAVNZ715_01919_SEQ_17",""
18,"TEXT_HEAVNZ715_01919_SEQ_18",""
19,"TEXT_HEAVNZ715_01919_SEQ_19",""
20,"TEXT_HEAVNZ715_01919_SEQ_20",""
21,"TEXT_HEAVNZ715_01919_SEQ_21",""
22,"TEXT_HEAVNZ715_01919_SEQ_22",""
23,"TEXT_HEAVNZ715_01919_SEQ_23",""
24,"TEXT_HEAVNZ715_01919_TODO_00","獲取帝國兵身上可能掉落的<hex:022811FF0A>EventItem<hex:F61E8B080103>"
25,"TEXT_HEAVNZ715_01919_TODO_01","獲取帝國兵身上可能掉落的<hex:022811FF0A>EventItem<hex:F61E8B080103>"
26,"TEXT_HEAVNZ715_01919_TODO_02","對被囚禁的尊杜族使用<hex:022811FF0A>EventItem<hex:F61E8B080103>"
27,"TEXT_HEAVNZ715_01919_TODO_03","和尊杜集落入口附近的獲救的尊杜族對話"
28,"TEXT_HEAVNZ715_01919_TODO_04",""
29,"TEXT_HEAVNZ715_01919_TODO_05",""
30,"TEXT_HEAVNZ715_01919_TODO_06",""
31,"TEXT_HEAVNZ715_01919_TODO_07",""
32,"TEXT_HEAVNZ715_01919_TODO_08",""
33,"TEXT_HEAVNZ715_01919_TODO_09",""
34,"TEXT_HEAVNZ715_01919_TODO_10",""
35,"TEXT_HEAVNZ715_01919_TODO_11",""
36,"TEXT_HEAVNZ715_01919_TODO_12",""
37,"TEXT_HEAVNZ715_01919_TODO_13",""
38,"TEXT_HEAVNZ715_01919_TODO_14",""
39,"TEXT_HEAVNZ715_01919_TODO_15",""
40,"TEXT_HEAVNZ715_01919_TODO_16",""
41,"TEXT_HEAVNZ715_01919_TODO_17",""
42,"TEXT_HEAVNZ715_01919_TODO_18",""
43,"TEXT_HEAVNZ715_01919_TODO_19",""
44,"TEXT_HEAVNZ715_01919_TODO_20",""
45,"TEXT_HEAVNZ715_01919_TODO_21",""
46,"TEXT_HEAVNZ715_01919_TODO_22",""
47,"TEXT_HEAVNZ715_01919_TODO_23",""
48,"TEXT_HEAVNZ715_01919_PRISONERVANUA01919_000_000","是個旅行者？！<hex:02100103>我終於、我終於，等到一個可以傳話的放心人了。<hex:02100103>拜託你、拜託你，幫我一個忙。"
49,"TEXT_HEAVNZ715_01919_PRISONERVANUA01919_000_001","這裡穿著黑色盔甲的人，其中有一些帶著<hex:022811FF0A>EventItem<hex:F61E8B080103>。<hex:02100103>請你去、請你去，把它拿到手，<hex:02100103>拜託你、拜託你，把我救出去吧！"
50,"TEXT_HEAVNZ715_01919_PRISONERVANUA01919_000_010","這裡穿著黑色盔甲的人，其中有一些帶著<hex:022811FF0A>EventItem<hex:F61E8B080103>。<hex:02100103>請你去、請你去，把它拿到手，<hex:02100103>拜託你、拜託你，把我救出去吧！"
51,"TEXT_HEAVNZ715_01919_PRISONERVANUA01919_000_020","你拿到<hex:022811FF0A>EventItem<hex:F61E8B080103>了嗎？！<hex:02100103>感謝你、感謝你，總算得救了！<hex:02100103>那我如風般地先回尊杜集落去了。"
52,"TEXT_HEAVNZ715_01919_PRISONERVANUB01918_000_030","這不是、這不是，救了我的人類嗎！<hex:02100103>剛才真是感謝你，如同感謝大地給予的恩惠般地感謝你！"
53,"TEXT_HEAVNZ715_01919_PRISONERVANUB01918_000_031","……對了、對了，我將平安歸來的事報告給了長老，<hex:02100103>長老好像有話要對你說。<hex:02100103>等你有空了就來找我吧。"
