57,"TEXT_FESYKW001_02141_HINOSHIN_000_022","哎呀，不用那麼緊張！<hex:02100103>以你的實力應該很輕鬆就能解決掉的。<hex:02100103>如何，要接受我的委託嗎？"
58,"TEXT_FESYKW001_02141_Q1_000_000","要接受委託嗎？"
59,"TEXT_FESYKW001_02141_A1_000_001","是"
60,"TEXT_FESYKW001_02141_A1_000_002","否"
61,"TEXT_FESYKW001_02141_HINOSHIN_000_024","是嗎，真是遺憾。<hex:02100103>那等你回心轉意了再來找我吧。"
62,"TEXT_FESYKW001_02141_HINOSHIN_000_025","好，那就這麼定了。<hex:02100103>請允許我正式自我介紹一下。"
63,"TEXT_FESYKW001_02141_HINOSHIN_000_026","我並不是艾歐澤亞人，這次是來艾歐澤亞旅行的。<hex:02100103>由於在故鄉擔任某家部隊的總裁，<hex:02100103>所以大家都叫我「來自異國的總裁」。"
64,"TEXT_FESYKW001_02141_HINOSHIN_000_027","本來我還有個朋友陪我一起旅行，<hex:02100103>但是我們在路上卻走散了。<hex:02100103>我希望你能幫我找找它。"
65,"TEXT_FESYKW001_02141_HINOSHIN_000_028","它看上去又白又圓，會軟綿綿地在空中飄浮，<hex:02100103>還是個話嘮，應該很容易認出來。"
66,"TEXT_FESYKW001_02141_HINOSHIN_000_029","我們是在黑衣森林的彎枝牧場附近走散的。<hex:02100103>那傢伙那麼惹眼，我覺得只要找找就肯定會有目擊者……<hex:02100103>那麼就拜託你啦！"
67,"TEXT_FESYKW001_02141_HINOSHIN_000_030","想知道我的本名？<hex:02100103>我們才剛剛認識啊，這樣不好吧。<hex:02100103>總之尋找我朋友的事情就拜託你啦！"
68,"TEXT_FESYKW001_02141_KEITHA_000_040","誒，你在找人嗎？<hex:02100103>一個又白又圓還漂浮在空中的話嘮？！"
69,"TEXT_FESYKW001_02141_KEITHA_000_041","你說的難不成是莫古力族嗎？<hex:02100103>但是他們非常擅長隱身魔法，<hex:02100103>平時基本上很難見到啊……"
70,"TEXT_FESYKW001_02141_KEITHA_000_045","好想再見莫古力一次啊。<hex:02100103>白白的軟軟的，真是太可愛了！"
71,"TEXT_FESYKW001_02141_GIAHMOLKOH_000_050","你在找白色的、輕飄飄的、愛說話的傢伙？<hex:02100103>啊，你說的大概是莫古力族吧。<hex:02100103>幾天前我剛剛見過。"
72,"TEXT_FESYKW001_02141_GIAHMOLKOH_000_051","他當時正繞著一位有一頭惹眼紅髮的<hex:02100103>敖龍族旅行者周圍飛來飛去。<hex:02100103>不過我也只是從遠處看到，他現在去了哪裡就不知道了。"
73,"TEXT_FESYKW001_02141_GIAHMOLKOH_000_055","雖說見到莫古力的機會很稀少，<hex:02100103>但正如傳言中說的，白色的圓球，軟綿綿地飄著，<hex:02100103>應該沒錯……"
74,"TEXT_FESYKW001_02141_AETHELTHRYTH_000_060","又白又圓還會漂浮在空中的傢伙？！<hex:02100103>完全沒見過這麼奇特的生物……<hex:02100103>不過我好像有些線索。"
75,"TEXT_FESYKW001_02141_AETHELTHRYTH_000_061","我之前去格里達尼亞時曾聽人說過，<hex:02100103>角尊奧·阿帕·佩西大人似乎和某個「白色妖怪」戰鬥了。<hex:02100103>聽說他把妖怪逼到長老樹一帶，然後將妖怪封印在了石壺裡。"
76,"TEXT_FESYKW001_02141_AETHELTHRYTH_000_065","奧·阿帕·佩西大人可是格里達尼亞屈指可數的幻術師。<hex:02100103>連不明底細的白色妖怪都能封印，真是了不起啊。<hex:02100103>有興趣的話，你可以去長老樹那邊看看。"
77,"TEXT_FESYKW001_02141_SYSTEM_000_070","長老樹腳下放著一個古代石壺。<hex:02100103>從石壺中散發出了異樣的氣息……"
78,"TEXT_FESYKW001_02141_Q2_000_000","要打開古代石壺嗎？"
79,"TEXT_FESYKW001_02141_A2_000_001","是"
80,"TEXT_FESYKW001_02141_A2_000_002","否"
81,"TEXT_FESYKW001_02141_WHISPER_100_000","我的名字叫做「威斯帕」。<hex:02100103>我是個妖怪！"
82,"TEXT_FESYKW001_02141_WHISPER_000_073","事情要追溯到幾天前……<hex:02100103>我在森林裡迷了路，<hex:02100103>就向過路的小男孩搭話想要問問路。"
83,"TEXT_FESYKW001_02141_WHISPER_000_074","可是那個頭上長角的小男孩，<hex:02100103>竟然不分青紅皂白地當我是惡靈，<hex:02100103>把我封印在了這個石壺中！"
84,"TEXT_FESYKW001_02141_WHISPER_000_075","真是豈有此理！<hex:02100103>簡直、簡直太過分了！氣憤！！"
85,"TEXT_FESYKW001_02141_WHISPER_000_076","總之你幫了我，我要給你謝禮……<hex:02100103>哼哼，就把這個給你吧！"
86,"TEXT_FESYKW001_02141_WHISPER_000_077","這個叫做「妖怪手錶」！<hex:02100103>只要把它戴上，就會發生一些不可思議的好事！"
87,"TEXT_FESYKW001_02141_WHISPER_000_078","不過它好像出了點小問題。<hex:02100103>雖然我的朋友知道怎麼修理，<hex:02100103>但我們在幾天前走散了……"
88,"TEXT_FESYKW001_02141_WHISPER_000_079","什什什什麼！<hex:02100103>你受紅髮總裁之託正在找我？<hex:02100103>那個人肯定就是我朋友沒錯！"
89,"TEXT_FESYKW001_02141_WHISPER_000_080","那我們就趕快去那個什麼金碟遊樂場找他吧。<hex:02100103>他一定會幫你修理這塊妖怪手錶的！"
90,"TEXT_FESYKW001_02141_WHISPER_000_081","之前真是受你照顧了。<hex:02100103>多虧了你，我才能平安和神……不對，和朋友重逢，<hex:02100103>真的是謝謝啦！"
91,"TEXT_FESYKW001_02141_HINOSHIN_000_090","喲！我和我朋友順利再會了！<hex:02100103>聽說是你找到它的啊。<hex:02100103>真是太感謝你了！"
92,"TEXT_FESYKW001_02141_HINOSHIN_000_091","嗯……你想讓我幫你修理這個？<hex:02100103>讓我看看。"
93,"TEXT_FESYKW001_02141_HINOSHIN_000_092","啊，這個是妖怪手錶吧。<hex:02100103>好像確實是有些故障啊……"
94,"TEXT_FESYKW001_02141_HINOSHIN_000_093","不過沒問題！<hex:02100103>這種程度的問題，很輕鬆就能修好！<hex:02100103>你等我一下！"
95,"TEXT_FESYKW001_02141_HINOSHIN_000_094","嗯嗯！這裡要這樣一下……<hex:02100103>這處也稍微……"
96,"TEXT_FESYKW001_02141_HINOSHIN_000_095","搞定，運轉良好！<hex:02100103>修理得很完美！<hex:02100103>好了，拿去吧！"
97,"TEXT_FESYKW001_02141_HINOSHIN_000_096","啊，對了……<hex:02100103>我記得你對我的寵物很感興趣對吧？"
98,"TEXT_FESYKW001_02141_HINOSHIN_000_097","我想你已經猜到了，<hex:02100103>它們和威斯帕一樣，<hex:02100103>都是我從我的故鄉帶來的妖怪。"
99,"TEXT_FESYKW001_02141_HINOSHIN_000_098","如果你能收集到一種叫做「妖怪徽章」的東西來給我，<hex:02100103>我就把妖怪們介紹給你。<hex:02100103>只要能和它們成為朋友，應該就能作為寵物召喚出來了。"
100,"TEXT_FESYKW001_02141_HINOSHIN_000_099","只要將妖怪手錶戴在身上，<hex:02100103>去解決發生在艾歐澤亞各地的事件或者問題，<hex:02100103>就有機會獲得妖怪徽章。"
101,"TEXT_FESYKW001_02141_HINOSHIN_000_100","對了，作為這次的謝禮，<hex:02100103>就給你1枚妖怪徽章吧。<hex:02100103>等你決定好了想和哪個妖怪做朋友，就再來找我！"
102,"TEXT_FESYKW001_02141_HINOSHIN_000_101","啊，還有一件事……這本「妖怪大辭典」也給你吧。<hex:02100103>這裡面記載著妖怪們的秘密，<hex:02100103>以及比妖怪徽章還要貴重的「妖怪傳奇徽章」的獲得方法。"
103,"TEXT_FESYKW001_02141_HINOSHIN_000_102","你也可以用收集到的妖怪傳奇徽章，<hex:02100103>來我這裡交換我們部隊員工設計的風格獨特的帥氣武器！<hex:02100103>本想免費送你的，不過我們也要做生意的嘛！"
104,"TEXT_FESYKW001_02141_HINOSHIN_000_103","啊，好像一不小心說得有點久了……<hex:02100103>如果你還想聽說明的話，可以隨時來找我。<hex:02100103>我最近都會留在這裡享受艾歐澤亞的旅途樂趣。"
105,"TEXT_FESYKW001_02141_HINOSHIN_000_104","好了，這樣一來我們就是朋友了！<hex:02100103>你就叫我「小野日」吧！<hex:02100103>以後也請多多關照啦！"
106,"TEXT_FESYKW001_02141_WHISPER_000_105","哎呀，之前真是承蒙關照了！<hex:02100103>麻煩你一定要多多使用妖怪手錶，<hex:02100103>和更多的妖怪成為朋友哦！"
107,"TEXT_FESYKW001_02141_SYSTEM_000_110","「妖怪徽章」可以在裝備妖怪手錶後，<hex:02100103>通過參加各地的危命任務做出貢獻後獲得。"
108,"TEXT_FESYKW001_02141_SYSTEM_100_110","可以獲得的地區有：中拉諾西亞、拉諾西亞低地、<hex:02100103>西拉諾西亞、拉諾西亞高地、拉諾西亞外地；<hex:02100103>黑衣森林中央林區、東部林區、南部林區、北部林區……"
109,"TEXT_FESYKW001_02141_SYSTEM_200_110","西薩納蘭、中薩納蘭、東薩納蘭、南薩納蘭；<hex:02100103>庫爾札斯西部高地、阿巴拉提亞雲海、龍堡參天高地、<hex:02100103>翻雲霧海、龍堡內陸低地……"
110,"TEXT_FESYKW001_02141_SYSTEM_300_110","魔大陸阿濟茲拉、基拉巴尼亞邊區、基拉巴尼亞山區、<hex:02100103>基拉巴尼亞湖區；紅玉海、延夏、太陽神草原。<hex:02100103>請積極參加危命任務收集妖怪徽章吧。"
111,"TEXT_FESYKW001_02141_SYSTEM_000_111","「妖怪傳奇徽章」可以在召喚出妖怪寵物的狀態下，<hex:02100103>通過參加指定地區的危命任務做出貢獻後偶爾獲得。<hex:02100103>請在妖怪大辭典中確認指定地區的詳情，試著進行挑戰吧。"
112,"TEXT_FESYKW001_02141_SYSTEM_100_111","「妖怪大辭典」可以從「重要物品」或「寵物一覽」處打開。"
113,"TEXT_FESYKW001_02141_SYSTEM_000_112","（★未使用／削除予定★）"
