key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_BANSYL204_01270_SEQ_00","妖精暫留地的頗妮希亞想要懲治醉乳根的妖精。"
1,"TEXT_BANSYL204_01270_SEQ_01","接受了頗妮希亞的委託。在妖精暫留地周圍的<hex:02280CFF05>EObj<hex:F61E91B40103>附近張望，打敗出現的<hex:02280FFF09>BNpcName<hex:F209080103>後，對他們使用<hex:022811FF0A>EventItem<hex:F61E891D0103>。"
2,"TEXT_BANSYL204_01270_SEQ_02","對<hex:02280FFF09>BNpcName<hex:F209080103>使用了<hex:022811FF0A>EventItem<hex:F61E891D0103>。向妖精暫留地的頗妮希亞報告。"
3,"TEXT_BANSYL204_01270_SEQ_03","頗妮希亞慰勞了冒險者。看來優質乳根的刺激實在是太強烈了……下次有機會再協助他。"
4,"TEXT_BANSYL204_01270_SEQ_04",""
5,"TEXT_BANSYL204_01270_SEQ_05",""
6,"TEXT_BANSYL204_01270_SEQ_06",""
7,"TEXT_BANSYL204_01270_SEQ_07",""
8,"TEXT_BANSYL204_01270_SEQ_08",""
9,"TEXT_BANSYL204_01270_SEQ_09",""
10,"TEXT_BANSYL204_01270_SEQ_10",""
11,"TEXT_BANSYL204_01270_SEQ_11",""
12,"TEXT_BANSYL204_01270_SEQ_12",""
13,"TEXT_BANSYL204_01270_SEQ_13",""
14,"TEXT_BANSYL204_01270_SEQ_14",""
15,"TEXT_BANSYL204_01270_SEQ_15",""
16,"TEXT_BANSYL204_01270_SEQ_16",""
17,"TEXT_BANSYL204_01270_SEQ_17",""
18,"TEXT_BANSYL204_01270_SEQ_18",""
19,"TEXT_BANSYL204_01270_SEQ_19",""
20,"TEXT_BANSYL204_01270_SEQ_20",""
21,"TEXT_BANSYL204_01270_SEQ_21",""
22,"TEXT_BANSYL204_01270_SEQ_22",""
23,"TEXT_BANSYL204_01270_SEQ_23",""
24,"TEXT_BANSYL204_01270_TODO_00","在<hex:02280CFF05>EObj<hex:F61E91B40103>張望<hex:02100103>打敗隨之出現的<hex:02280FFF09>BNpcName<hex:F209080103>後對其使用<hex:022811FF0A>EventItem<hex:F61E891D0103>"
25,"TEXT_BANSYL204_01270_TODO_01","向頗妮希亞報告"
26,"TEXT_BANSYL204_01270_TODO_02",""
27,"TEXT_BANSYL204_01270_TODO_03",""
28,"TEXT_BANSYL204_01270_TODO_04",""
29,"TEXT_BANSYL204_01270_TODO_05",""
30,"TEXT_BANSYL204_01270_TODO_06",""
31,"TEXT_BANSYL204_01270_TODO_07",""
32,"TEXT_BANSYL204_01270_TODO_08",""
33,"TEXT_BANSYL204_01270_TODO_09",""
34,"TEXT_BANSYL204_01270_TODO_10",""
35,"TEXT_BANSYL204_01270_TODO_11",""
36,"TEXT_BANSYL204_01270_TODO_12",""
37,"TEXT_BANSYL204_01270_TODO_13",""
38,"TEXT_BANSYL204_01270_TODO_14",""
39,"TEXT_BANSYL204_01270_TODO_15",""
40,"TEXT_BANSYL204_01270_TODO_16",""
41,"TEXT_BANSYL204_01270_TODO_17",""
42,"TEXT_BANSYL204_01270_TODO_18",""
43,"TEXT_BANSYL204_01270_TODO_19",""
44,"TEXT_BANSYL204_01270_TODO_20",""
45,"TEXT_BANSYL204_01270_TODO_21",""
46,"TEXT_BANSYL204_01270_TODO_22",""
47,"TEXT_BANSYL204_01270_TODO_23",""
48,"TEXT_BANSYL204_01270_PONNIXIA_000_000","我有些夥伴正醉了鬧事呢呼啾！<hex:02100103>肯定是大吃特吃了夢蟾蜍油浸製的優質乳根呼啾。"
49,"TEXT_BANSYL204_01270_PONNIXIA_000_001","我想要你去稍微教訓他們一下呼啾！<hex:02100103>在你削弱<hex:02280FFF09>BNpcName<hex:F209080103>的體力後，<hex:02100103>把這<hex:022811FF0A>EventItem<hex:F61E891D0103>潑在他們身上呼啾！"
50,"TEXT_BANSYL204_01270_PONNIXIA_000_002","<hex:02280FFF09>BNpcName<hex:F209080103>應該就在暫留地周圍轉悠呼啾。<hex:02100103>你如果在<hex:02280FFF09>BNpcName<hex:F209080103>鬧過事的地方張望一下的話，<hex:02100103>他們應該會主動過來呼啾。"
51,"TEXT_BANSYL204_01270_PONNIXIA_000_005","等你削弱<hex:02280FFF09>BNpcName<hex:F209080103>的體力後，<hex:02100103>就把<hex:022811FF0A>EventItem<hex:F61E891D0103>潑向他們呼啾！"
52,"TEXT_BANSYL204_01270_PONNIXIA_000_006","<hex:02280FFF09>BNpcName<hex:F209080103>就在妖精暫留地周圍鬧事呼啾。<hex:02100103>你察覺到他們的氣息的話，在那裡等一下，<hex:02100103>他們應該就會出來了呼啾！"
53,"TEXT_BANSYL204_01270_SYLPHENEMY_000_010","嗚啊！<hex:02100103>好冷呼啾！"
54,"TEXT_BANSYL204_01270_SYLPHENEMY_000_011","哈！這裡是哪裡啊？<hex:02100103>我是誰來著呼啾？"
55,"TEXT_BANSYL204_01270_SYLPHENEMY_000_012","嗚、嗚呃……<hex:02100103>好、好噁心啊呼啾……"
56,"TEXT_BANSYL204_01270_PONNIXIA_000_020","辛苦你了呼啾！<hex:02100103>我特製的浸油優質乳根……<hex:02100103>對外行人來說果然還是刺激太強了呼啾！"
57,"TEXT_BANSYL204_01270_POP_MESSAGE_000","察覺到了敵人的氣息！"
58,"TEXT_BANSYL204_01270_POP_MESSAGE_000_000","打倒出現的敵人之後才能進行下一步動作。"
