key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_STMBDZ505_02756_SEQ_00","重逢集市的查姆布亦正在尋找幫手。"
1,"TEXT_STMBDZ505_02756_SEQ_01",""
2,"TEXT_STMBDZ505_02756_SEQ_02",""
3,"TEXT_STMBDZ505_02756_SEQ_03",""
4,"TEXT_STMBDZ505_02756_SEQ_04",""
5,"TEXT_STMBDZ505_02756_SEQ_05",""
6,"TEXT_STMBDZ505_02756_SEQ_06",""
7,"TEXT_STMBDZ505_02756_SEQ_07",""
8,"TEXT_STMBDZ505_02756_SEQ_08",""
9,"TEXT_STMBDZ505_02756_SEQ_09",""
10,"TEXT_STMBDZ505_02756_SEQ_10",""
11,"TEXT_STMBDZ505_02756_SEQ_11",""
12,"TEXT_STMBDZ505_02756_SEQ_12",""
13,"TEXT_STMBDZ505_02756_SEQ_13",""
14,"TEXT_STMBDZ505_02756_SEQ_14",""
15,"TEXT_STMBDZ505_02756_SEQ_15",""
16,"TEXT_STMBDZ505_02756_SEQ_16",""
17,"TEXT_STMBDZ505_02756_SEQ_17",""
18,"TEXT_STMBDZ505_02756_SEQ_18",""
19,"TEXT_STMBDZ505_02756_SEQ_19",""
20,"TEXT_STMBDZ505_02756_SEQ_20",""
21,"TEXT_STMBDZ505_02756_SEQ_21",""
22,"TEXT_STMBDZ505_02756_SEQ_22",""
23,"TEXT_STMBDZ505_02756_SEQ_23",""
24,"TEXT_STMBDZ505_02756_TODO_00","從<hex:02280FFF09>BNpcName<hex:F2168D0103>身上獲得<hex:022811FF0A>EventItem<hex:F61E8CBF0103>"
25,"TEXT_STMBDZ505_02756_TODO_01","和查姆布亦對話"
26,"TEXT_STMBDZ505_02756_TODO_02","將<hex:022811FF0A>EventItem<hex:F61E8CBF0103>交給查姆布亦的丈夫"
27,"TEXT_STMBDZ505_02756_TODO_03","向查姆布亦報告"
28,"TEXT_STMBDZ505_02756_TODO_04",""
29,"TEXT_STMBDZ505_02756_TODO_05",""
30,"TEXT_STMBDZ505_02756_TODO_06",""
31,"TEXT_STMBDZ505_02756_TODO_07",""
32,"TEXT_STMBDZ505_02756_TODO_08",""
33,"TEXT_STMBDZ505_02756_TODO_09",""
34,"TEXT_STMBDZ505_02756_TODO_10",""
35,"TEXT_STMBDZ505_02756_TODO_11",""
36,"TEXT_STMBDZ505_02756_TODO_12",""
37,"TEXT_STMBDZ505_02756_TODO_13",""
38,"TEXT_STMBDZ505_02756_TODO_14",""
39,"TEXT_STMBDZ505_02756_TODO_15",""
40,"TEXT_STMBDZ505_02756_TODO_16",""
41,"TEXT_STMBDZ505_02756_TODO_17",""
42,"TEXT_STMBDZ505_02756_TODO_18",""
43,"TEXT_STMBDZ505_02756_TODO_19",""
44,"TEXT_STMBDZ505_02756_TODO_20",""
45,"TEXT_STMBDZ505_02756_TODO_21",""
46,"TEXT_STMBDZ505_02756_TODO_22",""
47,"TEXT_STMBDZ505_02756_TODO_23",""
48,"TEXT_STMBDZ505_02756_CHAMBUI_000_000","請等一下，我看你的裝扮，不像是個單純的旅行者啊。<hex:02100103><hex:02086DE905FF28>你看起來和我一樣身手高強，<hex:FF40>雖然是名男性，不過只要身手夠好也無所謂了，<hex:03><hex:02100103>其實，我想拜託你點事。"
49,"TEXT_STMBDZ505_02756_CHAMBUI_000_001","今天客人特別多，<hex:02100103>做包子的材料快不夠了。<hex:02100103>雖然女兒們都去幫忙狩獵了，可還是補不上。"
50,"TEXT_STMBDZ505_02756_CHAMBUI_000_002","所以我想請你去打倒集市外面亂竄的<hex:02280FFF09>BNpcName<hex:F2168D0103>，<hex:02100103>然後從它們身上取4個<hex:022811FF0A>EventItem<hex:F61E8CBF0103>拿回來。"
51,"TEXT_STMBDZ505_02756_CHAMBUI_000_003","（★未使用／削除予定★）"
52,"TEXT_STMBDZ505_02756_DAZCALHUSBAND02756_000_004","……今天好忙啊，<hex:02100103>這麼下去包子餡該不夠了。"
53,"TEXT_STMBDZ505_02756_CHAMBUI_000_010","這麼快就回來了？<hex:02100103><hex:020861E905FF31>這種時候能幫上忙的果然只有女人。<hex:FF2B>你真不應該當男人，太浪費了。<hex:03>"
54,"TEXT_STMBDZ505_02756_CHAMBUI_000_011","在我們答茲喀部，去狩獵的都是女人。<hex:02100103>因為女性的嗅覺非常靈敏，所以不會讓獵物跑掉。<hex:02100103>雖然我的女兒們都還小，可一個個作為獵人都非常出色。"
55,"TEXT_STMBDZ505_02756_CHAMBUI_000_012","你剛才取得的<hex:022811FF0A>EventItem<hex:F61E8CBF0103>，<hex:02100103>能不能拿去給我丈夫，他就在東邊建築物那裡。<hex:02100103>我去的話店裡就沒人了。"
56,"TEXT_STMBDZ505_02756_CHAMBUI_000_013","（★未使用／削除予定★）"
57,"TEXT_STMBDZ505_02756_DAZCALHUSBAND02756_000_020","咦，你是一名旅行者吧……<hex:02100103>找我有什麼事？"
58,"TEXT_STMBDZ505_02756_DAZCALHUSBAND02756_000_021","啊，你幫我妻子忙來著啊，<hex:02100103>真是謝謝你了。"
59,"TEXT_STMBDZ505_02756_DAZCALHUSBAND02756_000_022","只有來這集市的時候，<hex:02100103>我才會和部落以外的人說話，所以有些緊張……<hex:02100103>剛才態度有些失禮，真是抱歉。"
60,"TEXT_STMBDZ505_02756_DAZCALHUSBAND02756_000_023","……那麼，我回去做包子了。<hex:02100103>報酬的話就去找我妻子要吧。"
61,"TEXT_STMBDZ505_02756_DAZCALHUSBAND02756_000_024","我回去做包子了。<hex:02100103>報酬的話就去找我妻子要吧。"
62,"TEXT_STMBDZ505_02756_CHAMBUI_000_020","啊，你把肉拿給我丈夫了吧。<hex:02100103>能與答茲喀部的男性說話，很難得哦，<hex:02100103>你可以拿去炫耀了。"
63,"TEXT_STMBDZ505_02756_CHAMBUI_000_021","一般情況下，答茲喀部的男性都在家不出門，<hex:02100103>可我丈夫做的包子薄皮大餡、鮮嫩多汁，特別好吃，<hex:02100103>為了讓更多的人吃到這樣美味的包子，我便在這裡開設了店鋪。"
64,"TEXT_STMBDZ505_02756_CHAMBUI_000_022","好了，材料也到手了，再賺一筆吧！<hex:02100103>這次真是多虧了你，謝謝了。"
