key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_HEAVNZ516_01851_SEQ_00","祈願林的莫古茲恩在觀察附近的情況。"
1,"TEXT_HEAVNZ516_01851_SEQ_01","莫古茲恩的目標是討伐<hex:02280FFF09>BNpcName<hex:F20E540103>。從祈願林的<hex:02280FFF09>BNpcName<hex:F20E540103>身上取得3個<hex:022811FF0A>EventItem<hex:F61E8AEF0103>。"
2,"TEXT_HEAVNZ516_01851_SEQ_02","獲得了<hex:022811FF0A>EventItem<hex:F61E8AEF0103>。向祈願林的莫古茲恩報告。"
3,"TEXT_HEAVNZ516_01851_SEQ_03","將<hex:022811FF0A>EventItem<hex:F61E8AEF0103>交給了莫古茲恩。冒險者的戰鬥很有參考價值，但莫古茲恩認為觀察學習消耗掉了自己過多的精力，感覺很累就先回去了。"
4,"TEXT_HEAVNZ516_01851_SEQ_04",""
5,"TEXT_HEAVNZ516_01851_SEQ_05",""
6,"TEXT_HEAVNZ516_01851_SEQ_06",""
7,"TEXT_HEAVNZ516_01851_SEQ_07",""
8,"TEXT_HEAVNZ516_01851_SEQ_08",""
9,"TEXT_HEAVNZ516_01851_SEQ_09",""
10,"TEXT_HEAVNZ516_01851_SEQ_10",""
11,"TEXT_HEAVNZ516_01851_SEQ_11",""
12,"TEXT_HEAVNZ516_01851_SEQ_12",""
13,"TEXT_HEAVNZ516_01851_SEQ_13",""
14,"TEXT_HEAVNZ516_01851_SEQ_14",""
15,"TEXT_HEAVNZ516_01851_SEQ_15",""
16,"TEXT_HEAVNZ516_01851_SEQ_16",""
17,"TEXT_HEAVNZ516_01851_SEQ_17",""
18,"TEXT_HEAVNZ516_01851_SEQ_18",""
19,"TEXT_HEAVNZ516_01851_SEQ_19",""
20,"TEXT_HEAVNZ516_01851_SEQ_20",""
21,"TEXT_HEAVNZ516_01851_SEQ_21",""
22,"TEXT_HEAVNZ516_01851_SEQ_22",""
23,"TEXT_HEAVNZ516_01851_SEQ_23",""
24,"TEXT_HEAVNZ516_01851_TODO_00","從<hex:02280FFF09>BNpcName<hex:F20E540103>身上得到<hex:022811FF0A>EventItem<hex:F61E8AEF0103>"
25,"TEXT_HEAVNZ516_01851_TODO_01","將<hex:022811FF0A>EventItem<hex:F61E8AEF0103>交給莫古茲恩"
26,"TEXT_HEAVNZ516_01851_TODO_02",""
27,"TEXT_HEAVNZ516_01851_TODO_03",""
28,"TEXT_HEAVNZ516_01851_TODO_04",""
29,"TEXT_HEAVNZ516_01851_TODO_05",""
30,"TEXT_HEAVNZ516_01851_TODO_06",""
31,"TEXT_HEAVNZ516_01851_TODO_07",""
32,"TEXT_HEAVNZ516_01851_TODO_08",""
33,"TEXT_HEAVNZ516_01851_TODO_09",""
34,"TEXT_HEAVNZ516_01851_TODO_10",""
35,"TEXT_HEAVNZ516_01851_TODO_11",""
36,"TEXT_HEAVNZ516_01851_TODO_12",""
37,"TEXT_HEAVNZ516_01851_TODO_13",""
38,"TEXT_HEAVNZ516_01851_TODO_14",""
39,"TEXT_HEAVNZ516_01851_TODO_15",""
40,"TEXT_HEAVNZ516_01851_TODO_16",""
41,"TEXT_HEAVNZ516_01851_TODO_17",""
42,"TEXT_HEAVNZ516_01851_TODO_18",""
43,"TEXT_HEAVNZ516_01851_TODO_19",""
44,"TEXT_HEAVNZ516_01851_TODO_20",""
45,"TEXT_HEAVNZ516_01851_TODO_21",""
46,"TEXT_HEAVNZ516_01851_TODO_22",""
47,"TEXT_HEAVNZ516_01851_TODO_23",""
48,"TEXT_HEAVNZ516_01851_MOGZUN_000_000","那邊有<hex:02280FFF09>BNpcName<hex:F20E540103>嗎庫啵？<hex:02100103>莫古的目標就是打敗它庫啵！"
49,"TEXT_HEAVNZ516_01851_MOGZUN_000_001","教官能戰鬥一下讓莫古參考嗎庫啵？<hex:02100103>莫古想看到教官從<hex:02280FFF09>BNpcName<hex:F20E540103>身上取回3個<hex:022811FF0A>EventItem<hex:F61E8AEF0103>庫啵！"
50,"TEXT_HEAVNZ516_01851_MOGZUN_000_010","教官能戰鬥一下讓莫古參考嗎庫啵？<hex:02100103>莫古想看到教官從<hex:02280FFF09>BNpcName<hex:F20E540103>身上取回3個<hex:022811FF0A>EventItem<hex:F61E8AEF0103>庫啵！"
51,"TEXT_HEAVNZ516_01851_MOGZUN_000_020","教官能戰鬥一下讓莫古參考嗎庫啵？<hex:02100103>莫古想看到教官從<hex:02280FFF09>BNpcName<hex:F20E540103>身上取回3個<hex:022811FF0A>EventItem<hex:F61E8AEF0103>庫啵！"
52,"TEXT_HEAVNZ516_01851_MOGZUN_000_021","哦哦，這是<hex:022811FF0A>EventItem<hex:F61E8AEF0103>沒錯庫啵！<hex:02100103>教官的戰鬥非常有參考價值庫啵！"
53,"TEXT_HEAVNZ516_01851_MOGZUN_000_022","但莫古今天觀察得過於認真有些累了庫啵。<hex:02100103>勉強自己是不好的庫啵！<hex:02100103>適度的休息也是工作的一環庫啵，訓練結束庫啵！"
